Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
44,2013,1,Andhra Pradesh,Srikakulam,261.53,500.73,1914.64,0,0,0,0.18,0.32,1750,0.02,0.1,5000,0.2,0.42,2075,0.31,0.46,1444.44,25.07,118.67,4732.4,2.46,2.51,1020.33,0,0,0,0.26,0.5,1905.66,1.66,1.59,960.84,99.54,54.57,548.22,21.67,30.1,1389.34,12.1,2.17,179.75,0,0,0,0,0,0,0,0,0,0,0,0,1.62,1.81,1117.28,0,0,0,54.03,72.69,1345.46,14.12,92.69,6561.77,17.5,7.6,434,72.6,8.09,80.69,0,1.13,0.01
44,2014,1,Andhra Pradesh,Srikakulam,272.51,613.59,2251.58,0,0,0,0.1,0.16,1571.43,0,0.01,2000,0.1,0.17,1666.67,0.27,0.57,2150.94,30.35,161.63,5324.49,2.28,2.73,1194.75,0,0,0,0.12,0.22,1913.04,1.21,1.01,834.02,98.87,52.05,526.4,12.84,18.96,1476.64,18.26,3.8,208.11,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.13,965.96,0,0,0,51.82,96.89,1869.83,13.61,87.34,6417.34,17.41,10.93,628.09,73.78,7.84,81.62,0.01,0.79,0.02
44,2015,1,Andhra Pradesh,Srikakulam,270.13,664.52,2459.96,0,0,0,0.08,0.08,1000,0,0,0,0.08,0.08,1066.67,0.28,0.62,2214.29,33.4,167.38,5011.98,2.15,3.01,1399.07,0,0,0,0.06,0.12,1916.67,1.14,0.5,441.05,97.18,59.2,609.2,11.36,15.67,1378.96,12.77,2.97,232.97,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.74,1088.24,0,0,0,43.69,79.28,1814.6,12.96,91.59,7065.36,16.68,8.04,482.31,73.84,7.38,81.21,0,0.48,0.01
44,2016,1,Andhra Pradesh,Srikakulam,268.4,801.97,2987.93,0,0,0,0.04,0.06,1428.57,0.01,0.02,3500,0.05,0.08,1687.5,0.17,0.47,2794.12,34.56,171.49,4962.61,1.99,2.76,1387.84,0,0,0,0.06,0.1,1507.69,1.33,0.84,628.19,106.59,51.2,480.34,9.06,15.74,1738.01,11.73,2.73,232.77,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.37,764.59,0,0,0,40.62,88.15,2169.81,12.28,88.79,7229.62,14.47,7.15,494.02,73.6,7.11,80.71,0,0.4,0.02
44,2017,1,Andhra Pradesh,Srikakulam,279.15,735.77,2635.76,0,0,1000,0.04,0.04,1011.63,0,0.01,4285.71,0.05,0.06,1258.06,0.14,0.37,2612.68,51.91,279.5,5384.09,5.31,8.09,1523.94,0,0,0,0.06,0.08,1428.57,1.15,0.73,628.52,113.74,61.81,543.47,8.73,15.3,1752.74,12.66,2.96,233.76,0,0,0,0,0,0,0,0,1000,0,0,0,0.64,0.6,938.97,0,0,0,25.38,85.02,3349.92,11.58,85.19,7359.11,14.29,7.95,556.2,72.77,6.5,79.27,0,0.39,0.05
45,1966,1,Andhra Pradesh,Visakhapatnam,152,91,598.68,0,0,0,5.1,2.6,509.8,7.9,3.8,481.01,13,6.4,492.31,61,47,770.49,2,1,500,48,36,750,0,0,0,0.5,0.1,200,3,1,333.33,49.37,7.19,145.53,41,36,878.05,29.5,15.2,515.25,0.1,0,0,0.02,0,0,0.6,0.1,166.67,0,0,0,0,0,0,0,0,0,77.28,51.3,663.82,16.9,129,7633.14,0,0,0,19.35,4.59,23.94,0.08,0.59,0.46
45,1967,1,Andhra Pradesh,Visakhapatnam,157,65,414.01,0,0,0,5.7,2.8,491.23,6.4,3.5,546.88,12.1,6.3,520.66,62,50,806.45,2,2,1000,41,31,756.1,0,0,0,0.3,0.1,333.33,3,2,666.67,45.49,4.6,101.03,48,29,604.17,25.6,7.1,277.34,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,80.48,36.59,454.58,18.1,146.7,8104.97,0,0,0,19.53,4.36,23.89,0.09,0.66,0.53
45,1968,1,Andhra Pradesh,Visakhapatnam,123.9,89,718.32,0,0,0,7.8,3.8,487.18,16.3,7.2,441.72,24.1,11,456.43,66.8,28,419.16,2.1,2,952.38,43.3,24,554.27,0,0,0,0.2,0.1,500,3,2,666.67,58.22,5.19,89.06,52.9,37,699.43,24.5,5.7,232.65,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,83.86,42.7,509.18,19.6,137.5,7015.31,0.1,0,0,20.6,4.19,24.8,0.09,0.52,0.31
45,1969,1,Andhra Pradesh,Visakhapatnam,164.7,163.2,990.89,0.1,0,0,12.3,5.6,455.28,10.8,4.4,407.41,23.1,10,432.9,61.9,41.1,663.97,2.9,3.7,1275.86,48.6,23.1,475.31,0,0,0,0.2,0.1,500,3.5,1,285.71,66.02,6.85,103.76,54.7,36.3,663.62,25.6,10.8,421.88,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,86.71,47.1,543.19,21.2,160.6,7575.47,0,0,0,18.84,5.9,24.73,0.11,0.84,0.09
45,1970,1,Andhra Pradesh,Visakhapatnam,171.8,201.8,1174.62,0.1,0.1,1000,10.2,3.6,352.94,9.1,3.3,362.64,19.3,6.9,357.51,55.2,37.1,672.1,2.4,3,1250,43.8,24,547.95,0,0,0,0.2,0.1,500,3.5,1.2,342.86,58.02,18.86,325.06,59.1,51.3,868.02,23,8.7,378.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.19,60,672.72,18.8,166.9,8877.66,0.1,0,0,20.31,4.44,24.75,0.1,0.6,0.08
45,1971,1,Andhra Pradesh,Visakhapatnam,169.7,237.8,1401.3,0,0,0,7.7,3.7,480.52,9.8,4.8,489.8,17.5,8.5,485.71,59.2,46.2,780.41,2.6,2.6,1000,43.9,28.7,653.76,0,0,0,0.3,0.1,333.33,2,0.4,200,57.38,17.44,303.94,60.4,64,1059.6,26.8,4.9,182.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.89,68.9,726.1,19.6,220.9,11270.41,0,0,0,15.82,4.11,19.92,0.13,0.74,0.17
45,1972,1,Andhra Pradesh,Visakhapatnam,135.7,138.8,1022.84,0,0,0,3.6,1.3,361.11,6.2,2.7,435.48,9.8,4,408.16,50.5,30.3,600,2.1,1.9,904.76,33.4,34.1,1020.96,0,0,0,0.1,0,0,2.3,0.5,217.39,44.16,15.29,346.24,59.4,57.9,974.75,16.6,1.5,90.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.84,59.4,708.49,20.3,181.6,8945.81,0,0,0,20.35,3.75,24.1,0.05,0.71,0.04
45,1973,1,Andhra Pradesh,Visakhapatnam,116.4,108.4,931.27,0,0,0,2,0.8,400,9.9,5.7,575.76,11.9,6.5,546.22,51.7,42.5,822.05,1.9,2.8,1473.68,31.3,29.1,929.71,0,0,0,0,0,0,2.7,0.4,148.15,48.41,19.37,400.12,55.6,61.5,1106.12,20.4,5.2,254.9,0.1,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,83.94,66.7,794.62,23,163.2,7095.65,0,0,0,20.07,3.44,23.51,0.04,0.55,0.01
45,1974,1,Andhra Pradesh,Visakhapatnam,131.2,118.2,900.91,0,0,0,5.8,2.6,448.28,11.4,8.6,754.39,17.2,11.2,651.16,55.2,38.9,704.71,1.7,2.6,1529.41,40.8,45.7,1120.1,0,0,0,0.1,0,0,2.6,0.5,192.31,45,19.7,437.78,63.1,63.3,1003.17,25.5,6.1,239.22,0.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,95.3,69.4,728.23,25.4,148.4,5842.52,0,0,0,20.97,5.04,26.01,0.05,0.86,0.02
45,1975,1,Andhra Pradesh,Visakhapatnam,166.2,209.4,1259.93,0,0,0,9.5,3,315.79,10,5.7,570,19.5,8.7,446.15,63.9,54.1,846.64,3.7,5.8,1567.57,45.2,51.2,1132.74,0,0,0,0.1,0,0,3.4,0.7,205.88,46.58,18.35,393.95,56.2,51.1,909.25,22.8,7,307.02,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,89.83,58.1,646.78,22.8,129.8,5692.98,0.1,0,0,20.74,4.82,25.56,0.01,0.71,0.05
45,1976,1,Andhra Pradesh,Visakhapatnam,129.1,60.9,471.73,0,0,0,8.7,3.9,448.28,10.5,6.8,647.62,19.2,10.7,557.29,71.9,53.6,745.48,5,4.4,880,37,32.9,889.19,0,0,0,0.1,0,0,3.7,0.6,162.16,41.98,14.97,356.6,45.4,41.9,922.91,23,6.8,295.65,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,81.15,48.8,601.36,22.3,114.1,5116.59,0,0,0,20.37,4.73,25.1,0,0.93,0.01
45,1977,1,Andhra Pradesh,Visakhapatnam,150.9,140.8,933.07,0,0,0,9.7,6.3,649.48,8.2,5.6,682.93,17.9,11.9,664.8,70.2,62.4,888.89,5.8,8.8,1517.24,41.4,40.1,968.6,0,0,0,0,0,0,4.1,0.6,146.34,38.96,10.44,267.97,49.7,53.2,1070.42,24.8,5.9,237.9,0.1,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,89.9,59.2,658.51,24.6,144,5853.66,0.1,0,0,20.62,4.49,25.11,0,0.82,0.02
45,1978,1,Andhra Pradesh,Visakhapatnam,157.4,159.3,1012.07,0,0,0,9.6,6.2,645.83,4.6,3.2,695.65,14.2,9.4,661.97,70.3,58.3,829.3,6.2,6.1,983.87,42.6,44,1032.86,0,0,0,0.1,0,0,3.7,1,270.27,45.71,14.65,320.5,44.7,42.7,955.26,20,2.5,125,0.1,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,77.74,45.3,582.71,23.3,111.5,4785.41,0.1,0,0,21.67,5.07,26.74,0,0.82,0.17
45,1979,1,Andhra Pradesh,Visakhapatnam,150,171.7,1144.67,0,0,0,8.1,6.2,765.43,4.5,3,666.67,12.6,9.2,730.16,68,57,838.24,6,8,1333.33,44.5,33.7,757.3,0,0,0,0.1,0,0,3.7,1.1,297.3,42.54,10.44,245.42,42.4,38.7,912.74,19.6,2.6,132.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.54,41.3,532.63,23.2,147.3,6349.14,0.1,0,0,20.04,4.83,24.87,0.01,0.72,0.15
45,1980,1,Andhra Pradesh,Visakhapatnam,166,253,1524.1,0,0,0,8.5,2.6,305.88,6.2,3.6,580.65,14.7,6.2,421.77,69,63,913.04,6,7.3,1216.67,46,37,804.35,0,0,0,0.2,0.1,500,4,0.8,200,41.44,15.3,369.21,45,39.1,868.89,21.3,3.2,150.23,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,79.78,42.3,530.21,23.9,146,6108.79,0.1,0,0,21.25,5.25,26.5,0.02,0.58,0.14
45,1981,1,Andhra Pradesh,Visakhapatnam,158,166,1050.63,0,0,0,7.6,3.8,500,5,3.4,680,12.6,7.2,571.43,64,65,1015.63,6,20,3333.33,41.7,37.2,892.09,0,0,0,0.2,0.1,500,4,1.9,475,36.41,9.73,267.23,47.8,47.9,1002.09,19.8,3,151.52,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,82.53,50.9,616.75,28.5,198,6947.37,0.1,0,0,22.29,4.89,27.17,0.02,0.52,0.14
45,1982,1,Andhra Pradesh,Visakhapatnam,126.5,114.6,905.93,0,0,0,6.5,2.6,400,3.3,2.3,696.97,9.8,4.9,500,63.4,55,867.51,6,17.4,2900,44.4,36.4,819.82,0,0,0,0.1,0.1,1000,4.7,1.2,255.32,39.26,13.05,332.4,55.5,45.4,818.02,18.6,2.3,123.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.95,47.7,548.59,28.1,149.1,5306.05,0.1,0,0,23.32,5.87,29.2,0.02,0.52,0.25
45,1983,1,Andhra Pradesh,Visakhapatnam,164.9,259.9,1576.11,0,0,0,7.9,3.6,455.7,3.9,2.8,717.95,11.8,6.4,542.37,61.4,56.5,920.2,5,20,4000,44.6,40.7,912.56,0,0,0,0,0,0,5,2.7,540,43.95,13.22,300.8,59,68.2,1155.93,18.6,2.3,123.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,70.5,720.12,26.9,127.4,4736.06,0.1,0,0,25.51,6.6,32.1,0.01,0.45,0.14
45,1984,1,Andhra Pradesh,Visakhapatnam,158.4,175.2,1106.06,0,0,0,5.4,2.1,388.89,2.8,1.8,642.86,8.2,3.9,475.61,62.9,56.3,895.07,5.9,7.6,1288.14,39.1,31.5,805.63,0,0,0,0.2,0.1,500,4,1.4,350,32.4,10.9,336.42,60.3,55.9,927.03,16.5,3,181.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.91,58.9,655.1,27,112.5,4166.67,0,0,0,25.62,6.61,32.24,0.03,0.51,0.12
45,1985,1,Andhra Pradesh,Visakhapatnam,123.8,160.3,1294.83,0,0,0,6.9,3.4,492.75,5.7,3.8,666.67,12.6,7.2,571.43,59.9,51.8,864.77,6.6,8.7,1318.18,43.7,37.4,855.84,0,0,0,0.3,0.2,666.67,5,2,400,34.92,11.74,336.2,55.3,42.1,761.3,20.9,4.2,200.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.88,46.3,503.92,27.2,123,4522.06,0,0,0,26.19,5.62,31.8,0.04,0.45,0.03
45,1986,1,Andhra Pradesh,Visakhapatnam,167,248,1485.03,0,0,0,6.3,3.9,619.05,5.3,4,754.72,11.6,7.9,681.03,60,40,666.67,7,9,1285.71,43,37,860.47,0,0,0,0,0,0,6,2,333.33,41.97,17.94,427.45,73,68,931.51,30.8,5.9,191.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.93,73.9,616.19,28.5,152.4,5347.37,0,0,0,27.32,6.17,33.49,0.03,0.48,0.04
45,1987,1,Andhra Pradesh,Visakhapatnam,87,90,1034.48,0,0,0,5.5,1.5,272.73,6.1,3.7,606.56,11.6,5.2,448.28,43,26,604.65,7,10,1428.57,41,31,756.1,0,0,0,0,0,0,6,1,166.67,46.63,16.32,349.99,69,66,956.52,21.9,3.2,146.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.49,69.2,599.19,30.1,139.4,4631.23,0,0,0,31.09,7.13,38.22,0.2,0.54,0.11
45,1988,1,Andhra Pradesh,Visakhapatnam,169.7,327,1926.93,0,0,0,5.7,2.5,438.6,3.8,2.4,631.58,9.5,4.9,515.79,46,36.6,795.65,6.6,10.6,1606.06,42.4,36.9,870.28,0,0,0,0,0,0,5.3,1.8,339.62,43.66,17.76,406.78,76.9,87.7,1140.44,30.9,4.8,155.34,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.68,92.5,730.19,35.3,189.1,5356.94,0,0,0,33.93,9.62,43.54,0.17,0.55,0.14
45,1989,1,Andhra Pradesh,Visakhapatnam,176,342.9,1948.3,0,0,0,4.3,2.06,479.07,2.5,1.59,636,6.8,3.65,536.76,47.2,36.3,769.07,7.4,15.39,2079.73,47.6,45.1,947.48,0,0,0,0,0,0,6.8,2.1,308.82,47.48,14.93,314.45,75.2,84.7,1126.33,29.2,3.5,119.86,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.58,88.2,707.98,35,203.96,5827.43,0.1,0.1,1000,35.65,9.87,45.51,0.1,0.64,0.16
45,1990,1,Andhra Pradesh,Visakhapatnam,184.97,327.59,1771,0,0,0,3.99,2.31,578.95,2.25,1.57,697.78,6.24,3.88,621.79,43.33,34,784.59,8.84,16.7,1890.21,48.58,47.29,973.65,0,0,0,0.07,0.1,1333.33,6.8,1.97,288.97,47.85,18.82,393.27,76.97,75.94,986.68,30.06,5.92,196.74,0.04,0.01,250,0,0,0,0.01,0,0,0,0,0,0,0,1000,0,0,0,129.23,88.84,687.39,35.57,198.25,5573.52,0.08,0.03,400,36.18,10.76,46.94,0.19,0.63,0.29
45,1991,1,Andhra Pradesh,Visakhapatnam,172.6,294.49,1706.2,0,0,0,2.79,1.16,415.77,1.72,1.29,755.1,4.49,2.45,546.16,39.02,30.42,779.6,9.67,17.77,1838.59,44.67,41.86,937.09,0,0,0,0.18,0.13,714.29,7.1,2.83,398.87,51.88,19.38,373.59,74.47,79.46,1067.01,24.39,3.55,145.52,0.04,0.01,250,0,0,0,0.01,0,333.33,0,0,0,0.04,0.04,1000,0,0,0,122.06,91,745.5,38.48,208.36,5415.46,0.08,0.04,600,39.59,13.02,52.61,0.11,0.63,0.29
45,1992,1,Andhra Pradesh,Visakhapatnam,185.48,367.32,1980.35,0,0,0,2.93,2.18,744.03,1.19,0.6,500,4.12,2.77,672.33,39.57,31.04,784.31,8.87,17.46,1967.32,48.95,45.53,930.03,0,0,0,0.14,0.11,785.71,6.92,2.73,394.79,55.33,24.13,436.11,78.11,80.65,1032.58,30.11,6.15,204.22,0.04,0.01,250,0,0,0,0.02,0,0,0,0,0,2.07,1.62,780.19,0,0,0,134.97,97.5,722.36,39.1,230.16,5886.44,0.45,0.16,344.44,44.66,15.5,60.16,0.09,0.71,0.42
45,1993,1,Andhra Pradesh,Visakhapatnam,154.5,213.5,1381.88,0,0,0,2.5,2.5,1000,1,1,1000,3.5,3.5,1000,25.5,16,627.45,7,8,1142.86,46,39,847.83,0,0,0,0,0,0,6.5,2.5,384.62,56.5,18.5,327.43,75,62,826.67,27,3.5,129.63,0.06,0,76.92,0,0,0,0,0,0,0,0,0,1,1,1000,0,0,0,120.5,73.5,609.96,42,232,5523.81,0,0.17,0,52.37,11.21,63.58,0.15,0.66,0.27
45,1994,1,Andhra Pradesh,Visakhapatnam,169,247,1461.54,0,0,0,3,1,333.33,2,1.5,750,5,2.5,500,32,34.5,1078.13,9,14.5,1611.11,48,56.5,1177.08,0,0,0,0,0,0,6.5,2,307.69,60.5,24.5,404.96,69,60,869.57,30.5,4.5,147.54,0.02,0.01,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,71.5,605.93,45,258.5,5744.44,1.5,0.51,340,55.01,11.16,66.17,0.11,0.64,0.25
45,1995,1,Andhra Pradesh,Visakhapatnam,188,376,2000,0,0,0,2.5,2,800,1,1,1000,3.5,3,857.14,33.5,32.5,970.15,8.5,16.5,1941.18,47.5,50,1052.63,0,0,0,0,0,0,6.5,1,153.85,65.7,27.72,421.81,69.5,66,949.64,32.5,7,215.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120.5,80,663.9,47,262.5,5585.11,3,0.85,283.33,57.75,11.43,69.18,0.13,0.78,0.24
45,1996,1,Andhra Pradesh,Visakhapatnam,187,360.5,1927.81,0,0,0,2.5,2.5,1000,1,0,0,3.5,2.5,714.29,30.5,27,885.25,9,20,2222.22,43.5,45.5,1045.98,0,0,0,0,0,0,7.5,2.5,333.33,61,26.39,432.54,65,78.5,1207.69,29.5,6,203.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,91,831.05,47.5,277.5,5842.11,2.5,1.28,510,62.11,13.04,75.15,0.1,0.72,2.53
45,1997,1,Andhra Pradesh,Visakhapatnam,164.5,183.5,1115.5,0,0,0,1.5,1,666.67,0,0,0,1.5,1,666.67,20.5,12,585.37,7,12,1714.29,44,27,613.64,0,0,0,0,0,0,6,1.5,250,57.12,20.05,350.98,56,50.5,901.79,25,3.5,140,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6,59,553.5,45,188,4177.78,3,1.53,510,62.79,14.01,76.8,0.11,0.64,2.78
45,1998,1,Andhra Pradesh,Visakhapatnam,187,309.5,1655.08,0,0,0,2.5,1,400,0,0,0,2.5,1,400,27,31.5,1166.67,7.5,15,2000,42,45.5,1083.33,0,0,0,0,0,0,6.5,2.5,384.62,56.64,22.57,398.48,56.5,58.5,1035.4,25.5,4.5,176.47,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.52,69,641.74,47.5,240,5052.63,7.5,1.02,136,66.39,15.98,82.36,0.13,0.69,1.28
45,1999,1,Andhra Pradesh,Visakhapatnam,173.51,273.75,1577.64,0,0,0,2.17,0.55,255.76,0.16,0.06,419.35,2.33,0.62,268.24,20.31,18.82,926.87,8.6,18.72,2178.59,40.79,44.74,1096.96,0,0,0,0.25,0.29,1140,6.98,2.68,383.68,54.17,23.74,438.38,58.27,64.15,1100.73,26.31,6.55,249,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,110.57,77.31,699.15,76.88,296.21,3852.82,6.44,1.82,281.61,68.33,15.12,83.45,0.16,0.72,0.71
45,2000,1,Andhra Pradesh,Visakhapatnam,184.25,300.2,1629.35,0,0,0,1.76,0.65,369.32,0.21,0.18,857.14,1.97,0.84,426.4,19.56,21.7,1109.41,9.26,18.63,2012.43,40.66,40.23,989.55,0,0,0,0.06,0.14,2230.77,6.81,2.41,353.89,45.01,15.74,349.74,50.11,50.83,1014.47,29.48,7.85,266.28,0.23,0.02,86.96,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,106.51,64.33,603.98,76.65,301.89,3938.81,6.05,1.95,321.22,75,13.79,88.78,0.14,0.68,0.94
45,2001,1,Andhra Pradesh,Visakhapatnam,145.4,257.47,1770.74,0,0,0,1.63,0.94,576.69,0.12,0.09,750,1.75,1.02,581.2,17.05,14.5,850.44,10.29,27.11,2635.88,38.48,45.53,1183.24,0,0,0,0.13,0.24,1807.69,5.54,1.9,343.55,50.32,24.26,482.26,40.8,40.45,991.67,29.46,5.41,183.78,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,97.3,54.1,556.09,72.65,247.49,3406.61,8.84,3.92,443.44,72.25,13.23,85.49,0.17,0.6,0.15
45,2002,1,Andhra Pradesh,Visakhapatnam,111.5,122.5,1098.65,0,0,0,2,1,500,0,0,0,2.2,1.07,486.36,15.5,10.5,677.42,10,30,3000,34,29.5,867.65,0,0,0,0,0,0,6,2.5,416.67,39.34,12.24,310.97,31,26,838.71,18,2,111.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,33,459,50.5,170.5,3376.24,7,2.21,315.71,76.31,9.6,85.91,0.16,0,0.78
45,2003,1,Andhra Pradesh,Visakhapatnam,145.18,264.17,1819.64,0,0,0,1.31,3.86,2946.57,0.22,0.41,1840.91,1.52,4.26,2815.18,18.56,21.33,1149.56,14.11,41.86,2966.69,38.05,53.27,1400,0,0,0,0.31,0.55,1774.19,5.22,2.59,495.69,53.6,24.97,465.76,34.38,34.56,1005.24,13.41,2.5,186.5,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0,0,0,73.42,43.42,591.42,45.71,229.4,5018.6,11.09,2.97,267.69,76.05,10.94,86.99,0.2,0.42,0.52
45,2004,1,Andhra Pradesh,Visakhapatnam,161.6,312.13,1931.53,0,0,0,1.25,0.67,542.17,0.09,0.17,1888.89,1.33,0.84,629.21,13.31,13.74,1032.69,12.54,40.24,3208.93,35.13,34.43,979.79,0,0,0,0.11,0.18,1590.91,5.68,2.84,499.56,45.13,18.04,399.73,33.47,30.74,918.3,21.94,4.5,205.38,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,800,0,0,0,79.53,40.92,514.52,49.34,261.07,5291.24,14.5,4.75,327.13,78.56,10.52,89.08,0.18,0.42,0.16
45,2005,1,Andhra Pradesh,Visakhapatnam,137.67,202.41,1470.2,0,0,0,1.45,0.8,555.17,0.04,0.13,3125,1.49,0.93,624.16,8.8,4.97,564.45,12.83,41.36,3224.08,32.12,28.8,896.5,0,0,0,0.08,0.15,2000,4.6,1.58,342.02,36.96,14.1,381.36,27.1,27.94,1030.99,18.11,3.27,180.61,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,1125,0,0,0,69.82,36.95,529.29,83.97,262.38,3124.87,10.69,1.94,181.39,78.91,9.99,88.9,0.14,0.45,6.91
45,2006,1,Andhra Pradesh,Visakhapatnam,154.97,325.04,2097.37,0,0,0,1.21,0.9,744.86,0.02,0.05,2000,1.24,0.95,770.16,9,8.47,940.59,14.32,40.92,2858.54,32.22,29.62,919.45,0,0,0,0.12,0.22,1913.04,4.48,1.73,387.28,42.13,20.79,493.41,26.33,26.67,1013.1,16.44,3.02,183.95,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.19,804.35,0,0,0,66.96,62.5,933.39,88.4,341.04,3857.92,6.38,1.42,221.79,77.46,9.35,86.81,0.13,0.64,14.64
